Profiling Data for connect_and_send_file:

Total Bytes Sent: 41684
Chunk Size: 512 bytes
Number of Chunks Sent: 81
Remaining Bytes: 212

Connection Time (microseconds): 3423082, 2031237, 1889445, 1948962, 2037367, 1916508, 2001193, 1974613, 3227309, 1981204, 3294649, 3382667, 3323633, 2048435, 3226935, 1889890, 2042037, 1969445, 4445734, 2020441
Finding characteristic and service (microseconds): 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Total Sending Time (microseconds): 1460954, 1507114, 1488355, 1443501, 1457223, 1424610, 1477287, 1427295, 1423442, 1474608, 1509718, 1448093, 1475880, 1517371, 1539432, 1490761, 1516973, 1542334, 1478616, 1482373

Chunk Timing Details:
Chunk round trip times (microseconds):
Chunk 4: 36201, 34212, 37463, 33751, 33977, 39967, 36210, 27503, 33776, 33707, 37437, 39966, 27879, 27371, 33753, 32547, 35030, 36233, 36204, 41286
Chunk 5: 42831, 38253, 50040, 36205, 27321, 38765, 66289, 33740, 53723, 36221, 52554, 33816, 27141, 36535, 42461, 67468, 38717, 51500, 51297, 33728
Chunk 6: 34747, 40392, 27516, 50324, 43736, 27572, 38780, 61370, 33794, 42535, 35081, 37408, 41225, 57254, 42556, 57596, 41570, 34824, 42843, 38764
Chunk 7: 37432, 60845, 26575, 34771, 33698, 27430, 55001, 34904, 27445, 24993, 43621, 66271, 40046, 33740, 60017, 30018, 32210, 37442, 44680, 47538
Chunk 8: 55130, 48781, 53385, 36167, 26311, 66295, 35032, 36202, 38754, 48721, 37509, 35033, 37462, 42462, 58741, 39881, 43715, 45057, 27432, 33891
Chunk 9: 34160, 33768, 36278, 47774, 36176, 37789, 38670, 37508, 45054, 44056, 27522, 46230, 36228, 45021, 26263, 48865, 31298, 33742, 34019, 37295
Chunk 10: 36993, 27471, 28744, 34777, 61329, 38431, 56277, 37533, 32476, 25953, 36217, 33732, 39187, 35014, 68698, 34942, 33745, 42448, 37236, 46303
Chunk 11: 53740, 51239, 41221, 38747, 43719, 46232, 35005, 41211, 49982, 38740, 90018, 33741, 34623, 37457, 26235, 37501, 38709, 33800, 51325, 28750
Chunk 12: 36260, 33820, 37661, 44999, 61211, 26288, 39960, 51628, 33771, 61242, 54993, 49990, 36202, 42560, 37556, 32774, 50015, 36274, 26231, 37454
Chunk 13: 58747, 26161, 34852, 33720, 33818, 36288, 40026, 28397, 25038, 30074, 35248, 33759, 44049, 56238, 64973, 34703, 33825, 54948, 43696, 56281
Chunk 14: 52496, 39999, 40003, 42469, 37429, 53727, 26217, 37508, 36191, 37417, 34826, 30024, 31001, 57498, 33844, 36249, 42451, 40023, 41336, 43715
Chunk 15: 38736, 33796, 28732, 47558, 38802, 34996, 37502, 52503, 55007, 51330, 46176, 36212, 68693, 31281, 28675, 62554, 50086, 32483, 37480, 47510
Chunk 16: 38760, 26316, 34118, 26254, 34987, 54960, 60069, 33809, 43756, 35271, 26391, 42548, 37570, 39949, 46209, 35562, 62387, 36216, 41212, 27485
Chunk 17: 28766, 37382, 43413, 37444, 43741, 27497, 36198, 39948, 47477, 38430, 35239, 29194, 64953, 74059, 33767, 43162, 47533, 55081, 33725, 26315
Chunk 18: 41220, 57510, 56264, 40050, 53731, 33787, 37518, 50023, 26294, 25060, 37152, 42044, 50001, 42166, 33752, 34990, 32573, 34981, 33790, 37501
Chunk 19: 47530, 33792, 33714, 26247, 33794, 37449, 33727, 33756, 33739, 24922, 56278, 44990, 27495, 46295, 44993, 34962, 27375, 48698, 38692, 36193
Chunk 20: 27812, 37483, 54999, 27469, 37438, 49071, 28752, 38686, 41209, 35253, 33944, 27496, 38753, 35006, 33781, 42820, 42512, 33822, 41319, 28788

----------------------------------------
Profiling Data for connect_and_send_file:

Total Bytes Sent: 41684
Chunk Size: 8192 bytes
Number of Chunks Sent: 5
Remaining Bytes: 724

Connection Time (microseconds): 1829365, 1550505, 1482187, 1613756, 1608653, 1737967, 1533502, 1636811, 1590514, 1676539, 1445820, 1547271, 1633582, 1647755, 1493007, 1657307, 1609872, 1555035, 1494412, 1694278
Finding characteristic and service (microseconds): 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Total Sending Time (microseconds): 535881, 607405, 544853, 504505, 505395, 527948, 529626, 633401, 484831, 559861, 563035, 562241, 528204, 533450, 519711, 477375, 573598, 602371, 521118, 511568

Chunk Timing Details:
Chunk round trip times (microseconds):
Chunk 1: 113418, 87414, 113628, 111955, 85360, 102931, 90909, 110916, 93501, 94796, 91757, 159687, 96942, 107204, 105982, 107321, 117347, 89860, 93664, 110283
Chunk 2: 82471, 122502, 77504, 93822, 95012, 93911, 86189, 137465, 77522, 89943, 82527, 83763, 92542, 104948, 103727, 81326, 115014, 123779, 83699, 73785
Chunk 3: 91279, 98983, 98732, 96202, 88837, 112401, 83858, 118762, 110064, 93810, 120049, 112532, 98760, 82734, 77498, 92445, 93746, 126241, 91261, 91241
Chunk 4: 119987, 123486, 99991, 83880, 112485, 108752, 122431, 104004, 106282, 116240, 119932, 98744, 112486, 103573, 90021, 75072, 114984, 95002, 112507, 97520
Chunk 5: 99991, 130026, 106287, 93653, 101226, 87737, 117616, 119776, 81158, 122775, 107535, 92517, 108762, 94945, 102497, 89911, 101399, 120036, 110015, 108768

----------------------------------------
Profiling Data for connect_and_send_file:

Total Bytes Sent: 41684
Chunk Size: 16384 bytes
Number of Chunks Sent: 2
Remaining Bytes: 8916

Connection Time (microseconds): 885562, 1737587, 1627323, 3066821, 1659959, 1752059, 1689871, 1717972, 3008396, 1703445, 1693879, 1627693, 1691700, 1668334, 2949075, 1830817, 1676627, 1727274, 1634543, 1787782
Finding characteristic and service (microseconds): 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Total Sending Time (microseconds): 429381, 450903, 454674, 439736, 399849, 423449, 445976, 404808, 418531, 457153, 404539, 462275, 423639, 447349, 424414, 416953, 404724, 440489, 412418, 458316

Chunk Timing Details:
Chunk round trip times (microseconds):
Chunk 1: 171936, 162213, 197385, 174724, 162343, 160952, 186372, 151072, 172273, 167147, 151974, 197260, 186181, 167327, 165650, 170745, 166029, 159449, 171130, 155842
Chunk 2: 174983, 176209, 157671, 163758, 146808, 168712, 165843, 157485, 151326, 173769, 145033, 176307, 143866, 153841, 165038, 158728, 146232, 189744, 149991, 220088

----------------------------------------
